ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,BMI
74022,Mladenka  Malenia (-Vidovic),F,24,169,57,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",,19.95728440880922
74022,Mladenka  Malenia (-Vidovic),F,28,169,57,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",,19.95728440880922
74022,Mladenka  Malenia (-Vidovic),F,28,169,57,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",,19.95728440880922
74029,Tijana Maleevi,F,25,185,78,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver,22.79035792549306
74053,Andreja Mali,F,24,160,54,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's Sprint,,21.093749999999996
74053,Andreja Mali,F,24,160,54,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,21.093749999999996
74053,Andreja Mali,F,24,160,54,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,,21.093749999999996
74053,Andreja Mali,F,24,160,54,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,,21.093749999999996
74053,Andreja Mali,F,28,160,54,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,21.093749999999996
74053,Andreja Mali,F,28,160,54,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 10 kilometres Pursuit,,21.093749999999996
74053,Andreja Mali,F,28,160,54,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 15 kilometres,,21.093749999999996
74053,Andreja Mali,F,28,160,54,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,,21.093749999999996
74053,Andreja Mali,F,32,160,54,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,21.093749999999996
74053,Andreja Mali,F,32,160,54,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 10 kilometres Pursuit,,21.093749999999996
74053,Andreja Mali,F,32,160,54,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,,21.093749999999996
74053,Andreja Mali,F,32,160,54,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 15 kilometres,,21.093749999999996
74053,Andreja Mali,F,32,160,54,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,,21.093749999999996
74054,Nada Mali,F,20,176,62,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",,20.015495867768596
74054,Nada Mali,F,24,176,62,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Singles, Slalom",,20.015495867768596
74250,Nihad Mameledzija,M,26,183,85,Bosnia and Herzegovina,BIH,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,,25.381468541909282
74252,Marko Mami,M,22,202,109,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,,26.713067346338594
74340,Duan Mandi,M,18,202,105,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze,25.732771296931674
74340,Duan Mandi,M,22,202,105,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold,25.732771296931674
74342,Milica Mandi,F,20,180,72,Serbia,SRB,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Heavyweight,Gold,22.22222222222222
74342,Milica Mandi,F,24,180,72,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight,,22.22222222222222
74345,Sandra Mandir (Popovi-),F,34,177,67,Croatia,CRO,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,,21.38593635289987
74475,Peter Manko,M,18,192,87,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,,23.600260416666668
74475,Peter Manko,M,18,192,87,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Individual Medley,,23.600260416666668
74475,Peter Manko,M,22,192,87,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 50 metres Freestyle,,23.600260416666668
74475,Peter Manko,M,22,192,87,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,,23.600260416666668
74475,Peter Manko,M,22,192,87,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,,23.600260416666668
74475,Peter Manko,M,22,192,87,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,,23.600260416666668
74475,Peter Manko,M,26,192,87,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,,23.600260416666668
74475,Peter Manko,M,26,192,87,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,,23.600260416666668
74475,Peter Manko,M,26,192,87,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Butterfly,,23.600260416666668
74475,Peter Manko,M,26,192,87,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,23.600260416666668
74475,Peter Manko,M,30,192,87,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,,23.600260416666668
74475,Peter Manko,M,30,192,87,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Butterfly,,23.600260416666668
74475,Peter Manko,M,34,192,87,Slovenia,SLO,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Butterfly,,23.600260416666668
74545,Nikola Manojlovi,M,30,195,100,Serbia,SRB,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,,26.298487836949377
74745,Davor Marceli,M,27,200,89,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,,22.25
74929,Igor Mareni,M,22,173,70,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,,23.38868655818771
74929,Igor Mareni,M,26,173,70,Croatia,CRO,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Dinghy,,23.38868655818771
74929,Igor Mareni,M,30,173,70,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,Gold,23.38868655818771
74961,Anja Margeti,F,16,,,Bosnia and Herzegovina,BIH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,,
74961,Anja Margeti,F,16,,,Bosnia and Herzegovina,BIH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Butterfly,,
74974,Mitja Margon,M,24,182,73,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,,22.03840115928028
74974,Mitja Margon,M,28,182,73,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,,22.03840115928028
74984,Rok Margu,M,23,180,82,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Parallel Giant Slalom,,25.30864197530864
74984,Rok Margu,M,27,180,82,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,,25.30864197530864
74984,Rok Margu,M,27,180,82,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,,25.30864197530864
75016,Igor Mari,M,27,190,90,Croatia,CRO,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,,24.930747922437675
75017,Janez Mari,M,26,182,78,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,,23.54788069073783
75017,Janez Mari,M,26,182,78,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,,23.54788069073783
75017,Janez Mari,M,26,182,78,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 20 kilometres,,23.54788069073783
75017,Janez Mari,M,26,182,78,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,,23.54788069073783
75017,Janez Mari,M,30,182,78,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 10 kilometres Sprint,,23.54788069073783
75017,Janez Mari,M,30,182,78,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,,23.54788069073783
75017,Janez Mari,M,30,182,78,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 20 kilometres,,23.54788069073783
75017,Janez Mari,M,30,182,78,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,,23.54788069073783
75017,Janez Mari,M,34,182,78,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,,23.54788069073783
75017,Janez Mari,M,34,182,78,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,,23.54788069073783
75017,Janez Mari,M,34,182,78,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,,23.54788069073783
75017,Janez Mari,M,34,182,78,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,,23.54788069073783
75017,Janez Mari,M,38,182,78,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,,23.54788069073783
75017,Janez Mari,M,38,182,78,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,,23.54788069073783
75017,Janez Mari,M,38,182,78,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,,23.54788069073783
75017,Janez Mari,M,38,182,78,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,,23.54788069073783
75018,Marcela Mari,F,19,158,55,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Springboard,,22.031725684986377
75019,Martin Mari,M,24,198,112,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Discus Throw,,28.568513416998265
75019,Martin Mari,M,28,198,112,Croatia,CRO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,28.568513416998265
75035,Tomislav Marijanovi,M,30,183,81,Croatia,CRO,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Middleweight,,24.187046492878256
75069,Danko Marinelli,M,18,183,88,Croatia,CRO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,,26.27728507868255
75069,Danko Marinelli,M,22,183,88,Croatia,CRO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,,26.27728507868255
75069,Danko Marinelli,M,22,183,88,Croatia,CRO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Slalom,,26.27728507868255
75088,Andreja Marinkovi,M,31,190,77,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,,21.329639889196677
75110,Smiljana Marinovi,F,22,176,60,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,,19.369834710743802
75110,Smiljana Marinovi,F,22,176,60,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Individual Medley,,19.369834710743802
75110,Smiljana Marinovi,F,26,176,60,Croatia,CRO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Breaststroke,,19.369834710743802
75110,Smiljana Marinovi,F,26,176,60,Croatia,CRO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,,19.369834710743802
75110,Smiljana Marinovi,F,30,176,60,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,,19.369834710743802
75110,Smiljana Marinovi,F,30,176,60,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,,19.369834710743802
75140,Dragan Marjanac,M,27,190,90,Serbia,SRB,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,,24.930747922437675
75142,Marko Marjanovi,M,30,193,93,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,,24.967113211092915
75143,Verona Marjanovi,F,20,,,Bosnia and Herzegovina,BIH,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,,
75160,Matja Marki,M,25,197,87,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,,22.41748048133165
75195,Dobrivoje Markovi,M,26,188,81,Serbia,SRB,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,,22.917609778180175
75198,Milan Markovi,M,24,203,101,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,,24.509209153340297
75201,Pavo Markovi,M,23,190,92,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,,25.48476454293629
75202,Stefan Markovi,M,28,199,96,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver,24.24181207545264
75203,Vladan Markovi,M,19,186,81,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,,23.413111342351716
75203,Vladan Markovi,M,19,186,81,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Butterfly,,23.413111342351716
75203,Vladan Markovi,M,23,186,81,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,,23.413111342351716
75203,Vladan Markovi,M,27,186,81,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Butterfly,,23.413111342351716
75203,Vladan Markovi,M,31,186,81,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Butterfly,,23.413111342351716
75205,ore Markovi,M,24,195,83,Serbia,SRB,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,,21.827744904667984
75288,Marija Marovi,F,32,175,72,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",,23.510204081632654
75551,Damir Martin,M,24,189,97,Croatia,CRO,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Silver,27.154894879762605
75551,Damir Martin,M,28,189,97,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,Silver,27.154894879762605
75876,Oliver Martinov,M,25,194,92,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,,24.444680624933575
75878,Marija Martinovi-estak,F,21,173,59,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Triple Jump,,19.713321527615356
75878,Marija Martinovi-estak,F,29,173,59,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Triple Jump,,19.713321527615356
75878,Marija Martinovi-estak,F,33,173,59,Slovenia,SLO,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Triple Jump,,19.713321527615356
75989,Fedja Marui,M,24,176,73,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, Slalom",,23.56663223140496
75989,Fedja Marui,M,28,176,73,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, Slalom",,23.56663223140496
75990,Sead Marui,M,26,199,95,Croatia,CRO,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,,23.989293199666673
75990,Sead Marui,M,30,199,95,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,,23.989293199666673
76390,Maja Matevi,F,24,175,62,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,,20.244897959183675
76459,Barbara Mati,F,21,171,70,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,,23.938989774631512
76460,Igor Mati,M,23,178,72,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,,22.724403484408533
76461,Vladan Mati,M,30,182,80,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,,24.151672503320853
76465,Slobodan Matijevi,M,21,184,88,Serbia,SRB,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,,25.99243856332703
76500,Matea Matoevi,F,27,173,52,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,17.374452871796585
76501,Valter Matoevi,M,26,194,99,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Gold,26.304601976830696
76501,Valter Matoevi,M,34,194,99,Croatia,CRO,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Gold,26.304601976830696
76800,Klara Mauec,F,22,176,69,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,,22.275309917355372
76800,Klara Mauec,F,26,176,69,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Two Person Dinghy,,22.275309917355372
76800,Klara Mauec,F,30,176,69,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Two Person Dinghy,,22.275309917355372
76876,Mojca Mavri,F,19,160,55,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,,21.484374999999996
76876,Mojca Mavri,F,19,160,55,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,,21.484374999999996
76876,Mojca Mavri,F,19,160,55,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Horse Vault,,21.484374999999996
76876,Mojca Mavri,F,19,160,55,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,,21.484374999999996
76876,Mojca Mavri,F,19,160,55,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,,21.484374999999996
76890,eljko Mavrovi,M,23,191,86,Croatia,CRO,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Heavyweight,,23.573915188728378
77079,"Klementina ""Tina"" Maze",F,18,172,68,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,22,172,68,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Super G,,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,22,172,68,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Giant Slalom,,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,26,172,68,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Downhill,,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,26,172,68,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Super G,Silver,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,26,172,68,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,26,172,68,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Slalom,,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,26,172,68,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Combined,,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,30,172,68,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Downhill,Gold,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,30,172,68,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,30,172,68,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,30,172,68,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,,22.985397512168742
77079,"Klementina ""Tina"" Maze",F,30,172,68,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Combined,,22.985397512168742
77086,Mirna Mazi,F,26,188,79,Croatia,CRO,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,,22.351742870076958
78102,Samo Medved,M,30,,,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,,
78102,Samo Medved,M,34,,,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,,
78102,Samo Medved,M,34,,,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Team,,
78112,Bla Medveek,M,20,191,82,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,,22.47745401715962
78112,Bla Medveek,M,20,191,82,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,,22.47745401715962
78112,Bla Medveek,M,24,191,82,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Backstroke,,22.47745401715962
78112,Bla Medveek,M,24,191,82,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,22.47745401715962
78156,Robert Megli,M,19,,,Slovenia,SLO,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",,
78156,Robert Megli,M,19,,,Slovenia,SLO,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",,
